customer_id,title,first_name,last_name,dob,gender,nationality,email,phone,employment_status,annual_income_gbp,source_channel,consent_obtained,pep_flag,created_at,updated_at,data_masked,address_type,address_line1,address_line2,city,county,postcode,country,raw_address,std_address,std_provider,std_status,classification,geo_lat,geo_lon,is_primary,id_type,id_value_masked,issuing_country,expiry_date,document_present,name_on_document,dob_on_document,address_on_document,upload_channel
CUST-0279,Ms,Elijah,Young,6/22/84,Non-Binary,India,elijah.young279@gmail.com,4.47189E+11,Unemployed,21703.35,BRANCH,TRUE,FALSE,2025-12-11T14:28:47Z,2025-12-03T15:04:47Z,TRUE,Current,89 Church Street,Flat 3,Bristol,Bristol,DN6 2PO,United Kingdom,89 Church Street Flat 3 Bristol Bristol DN6 2PO,"89 Church Street, Bristol, Bristol, DN6 2PO, United Kingdom",Custom,STANDARDIZED,Residential,52.265057,-4.569677,TRUE,UK_DL,UKDL-KQ0F5VJC,United Kingdom,,TRUE,Elijah Young,6/22/84,"89 Church Street, Bristol, DN6 2PO",BRANCH
CUST-0280,,Olivia,Taylor,1/27/58,Male,Canada,olivia.taylor280@gmail.com,4.47783E+11,Retired,152387.55,API,TRUE,FALSE,2025-11-05T00:09:47Z,2026-01-09T00:24:47Z,TRUE,Current,152 Park Road,Apartment 40,Bristol,Bristol,N0 7XS,United Kingdom,152 Park Road Apartment 40 Bristol Bristol N0 7XS,"152 Park Road, Bristol, Bristol, N0 7XS, United Kingdom",Custom,STANDARDIZED,Residential,50.311596,-3.171762,TRUE,FOREIGN_PASSPORT,IN-P-UO2QTCOQZ,United States,1/25/67,TRUE,Olivia Taylor,1/27/58,,API
CUST-0281,Mr,Elijah,Smith,10/25/73,Non-Binary,Canada,elijah.smith281@gmail.com,4.47849E+11,Retired,44221.56,BRANCH,TRUE,FALSE,2025-12-23T03:50:47Z,2025-11-18T07:52:47Z,TRUE,Current,61 Station Road,,Glasgow,Glasgow City,W8 3AV,United Kingdom,61 Station Road  Glasgow Glasgow City W8 3AV,"61 Station Road, Glasgow, Glasgow City, W8 3AV, United Kingdom",,STANDARDIZED,Residential,53.359052,-4.80378,TRUE,UK_DL,UKDL-KXGST89E,United Kingdom,,TRUE,Elijah Smith,10/25/73,"61 Station Road, Glasgow, W8 3AV",BRANCH
CUST-0282,,Arthur,Roberts,8/8/07,Unspecified,United States,arthur.roberts282@gmail.com,4.47152E+11,Retired,52402.32,API,TRUE,FALSE,2026-01-06T06:44:47Z,2025-12-14T01:33:47Z,TRUE,Current,197 London Road,Apartment 5,London,Greater London,LAVLU,United Kingdom,197 London Road Apartment 5 London Greater London LAVLU,"197 London Road, London, Greater London, LAVLU, United Kingdom",ISO,PARTIAL,Residential,54.420992,-5.291476,TRUE,UK_PASSPORT,UKP-4EO593YUX,United Kingdom,8/5/17,TRUE,Arthur Roberts,8/8/07,"197 London Road, London, LAVLU",API
CUST-0283,,Henry,Davies,11/24/67,Unspecified,Germany,henry.davies283@gmail.com,4.47779E+11,Student,1877.79,BRANCH,TRUE,FALSE,2025-12-29T19:36:47Z,2026-01-04T04:44:47Z,TRUE,Current,138 Victoria Road,,Leeds,West Yorkshire,SW1 0JV,United Kingdom,138 Victoria Road  Leeds West Yorkshire SW1 0JV,"138 Victoria Road, Leeds, West Yorkshire, SW1 0JV, United Kingdom",ISO,STANDARDIZED,Unknown,52.657068,-4.428743,TRUE,UK_PASSPORT,UKP-0BBSULFI7,United Kingdom,11/23/71,TRUE,Henry Davies,11/24/67,"138 Victoria Road, Leeds, SW1 0JV",BRANCH
CUST-0284,Mrs,Lucas,Green,5/15/83,Female,United States,lucas.green284@gmail.com,4.4719E+11,Unemployed,23491.43,BRANCH,TRUE,FALSE,2025-10-15T14:35:47Z,2025-12-26T18:03:47Z,TRUE,Current,108 Victoria Road,,London,Greater London,QISZX,United Kingdom,108 Victoria Road  London Greater London QISZX,"108 Victoria Road, London, Greater London, QISZX, United Kingdom",,STANDARDIZED,PO_Box,53.33884,-2.215438,TRUE,UK_DL,UKDL-KLGB4NIK,United Kingdom,,TRUE,Lucas Green,5/15/83,"108 Victoria Road, London, QISZX",BRANCH
CUST-0285,Dr,Noah,Davies,8/14/60,Female,Ireland,noah.davies285@gmail.com,4.47697E+11,Other,25543.4,MOBILE,TRUE,FALSE,2025-12-15T16:43:47Z,2026-01-02T02:57:47Z,TRUE,Current,166 Victoria Road,Flat 20,Bristol,Bristol,M6 9GX,United Kingdom,166 Victoria Road Flat 20 Bristol Bristol M6 9GX,"166 Victoria Road, Bristol, Bristol, M6 9GX, United Kingdom",Custom,STANDARDIZED,Residential,54.485744,-4.660159,TRUE,UK_PASSPORT,UKP-INRHANHA0,United Kingdom,8/12/68,TRUE,Noah Davies,8/14/60,"166 Victoria Road, Bristol, M6 9GX",MOBILE
CUST-0286,Ms,Mia,Wilson,5/18/37,Male,Germany,mia.wilson286@gmail.com,4.47653E+11,Unemployed,11360.73,WEB,TRUE,FALSE,2025-12-25T07:23:47Z,2025-11-22T23:58:47Z,TRUE,Permanent,111 High Street,Flat 15,Glasgow,Glasgow City,SW7 8JG,United Kingdom,111 High Street Flat 15 Glasgow Glasgow City SW7 8JG,"111 High Street, Glasgow, Glasgow City, SW7 8JG, United Kingdom",Custom,STANDARDIZED,Residential,51.955297,-2.516934,TRUE,UK_PASSPORT,UKP-2MR4YRK4O,United Kingdom,5/16/46,TRUE,Mia Wilson,5/18/37,"111 High Street, Glasgow, SW7 8JG",WEB
CUST-0287,Dr,Leo,Hall,not-a-date,Non-Binary,Germany,leo.hall287@gmail.com,4.47602E+11,Other,141794.28,WEB,TRUE,FALSE,2025-11-28T19:48:47Z,2025-12-11T23:45:47Z,TRUE,Current,148 London Road,Apartment 34,Sheffield,South Yorkshire,WC7 8AE,United Kingdom,148 London Road Apartment 34 Sheffield South Yorkshire WC7 8AE,"148 London Road, Sheffield, South Yorkshire, WC7 8AE, United Kingdom",RoyalMail,STANDARDIZED,Unknown,53.877107,-1.524343,TRUE,UK_PASSPORT,UKP-RMZWGY4MP,United Kingdom,4/16/56,TRUE,Leo Hall,4/17/52,"148 London Road, Sheffield, WC7 8AE",WEB
CUST-0288,Mrs,James,Young,2/9/05,Unspecified,United Kingdom,james.young288@gmail.com,4.47812E+11,Self-Employed,124482.12,MOBILE,TRUE,FALSE,2025-11-26T16:32:47Z,2025-12-06T08:13:47Z,TRUE,Correspondence,10 Station Road,,Edinburgh,City of Edinburgh,M4 9OG,United Kingdom,10 Station Road  Edinburgh City of Edinburgh M4 9OG,"10 Station Road, Edinburgh, City of Edinburgh, M4 9OG, United Kingdom",RoyalMail,STANDARDIZED,Residential,50.654571,-3.747783,TRUE,FOREIGN_PASSPORT,IN-P-0VGF6ORA1,India,2/9/06,TRUE,James Young,2/9/05,"10 Station Road, Edinburgh, M4 9OG",MOBILE
CUST-0289,Mx,Grace,Wilson,3/23/87,Male,United States,grace.wilson289@gmail.com,4.47247E+11,Salaried,141835.64,MOBILE,TRUE,FALSE,2025-11-04T11:47:47Z,2025-11-14T11:59:47Z,TRUE,Current,94 Church Street,,Manchester,Greater Manchester,WC6 2WC,United Kingdom,94 Church Street  Manchester Greater Manchester WC6 2WC,"94 Church Street, Manchester, Greater Manchester, WC6 2WC, United Kingdom",,STANDARDIZED,Organization,51.199626,-5.254093,TRUE,UK_DL,UKDL-0G1OKR79,United Kingdom,,TRUE,Grace Wilson,3/23/87,"94 Church Street, Manchester, WC6 2WC",MOBILE
CUST-0290,,James,Roberts,10/18/45,Female,United Kingdom,james.roberts290@gmail.com,4.47549E+11,Self-Employed,56958.23,MOBILE,TRUE,FALSE,2025-12-08T20:38:47Z,2025-12-07T03:20:47Z,TRUE,Permanent,24 New Road,Flat 28,Sheffield,South Yorkshire,W0 3XW,United Kingdom,24 New Road Flat 28 Sheffield South Yorkshire W0 3XW,"24 New Road, Sheffield, South Yorkshire, W0 3XW, United Kingdom",ISO,STANDARDIZED,Residential,52.762249,-0.952413,TRUE,UK_PASSPORT,UKP-8EP89FV78,United Kingdom,10/16/54,TRUE,James Roberts,10/18/45,,MOBILE
CUST-0291,Dr,Elijah,Green,11/2/98,Unspecified,France,elijah.green291@gmail.com,4.47157E+11,Salaried,134514.52,BRANCH,TRUE,FALSE,2025-10-26T09:10:47Z,2025-12-05T13:33:47Z,TRUE,Business,186 High Street,,London,Greater London,W9 1CW,United Kingdom,186 High Street  London Greater London W9 1CW,"186 High Street, London, Greater London, W9 1CW, United Kingdom",ISO,STANDARDIZED,Residential,55.485548,-1.726781,TRUE,UK_DL,UKDL-H6SSQKF8,United Kingdom,,TRUE,Elijah Green,11/2/98,,BRANCH
CUST-0292,,Leo,Young,10/30/40,Female,United Kingdom,leo.young292@gmail.com,4.47701E+11,Unemployed,9383.14,BRANCH,TRUE,FALSE,2026-01-08T10:40:47Z,2025-11-22T10:15:47Z,TRUE,Current,23 Green Lane,,Edinburgh,City of Edinburgh,NW2 6MS,United Kingdom,23 Green Lane  Edinburgh City of Edinburgh NW2 6MS,"23 Green Lane, Edinburgh, City of Edinburgh, NW2 6MS, United Kingdom",ISO,STANDARDIZED,Residential,53.581778,1.434673,TRUE,UK_PASSPORT,UKP-C4D0NP093,United Kingdom,10/30/42,TRUE,Leo Young,10/30/40,"23 Green Lane, Edinburgh, NW2 6MS",BRANCH
CUST-0293,,Leo,Taylor,11/9/58,Non-Binary,United Kingdom,leo.taylor293@gmail.com,4.4788E+11,Retired,66209.05,MOBILE,TRUE,FALSE,2025-12-10T05:10:47Z,2025-12-13T06:35:47Z,TRUE,Current,50 Park Road,Apartment 46,Leeds,West Yorkshire,NW1 6IH,United Kingdom,50 Park Road Apartment 46 Leeds West Yorkshire NW1 6IH,"50 Park Road, Leeds, West Yorkshire, NW1 6IH, United Kingdom",Custom,STANDARDIZED,Residential,54.333523,-3.433942,TRUE,UK_DL,UKDL-0IX71NGT,United Kingdom,,TRUE,Leo Taylor,11/9/58,,MOBILE
CUST-0294,,Oliver,Thomas,7/1/92,Female,United Kingdom,oliver.thomas294@gmail.com,4.47558E+11,Retired,116835.43,MOBILE,TRUE,FALSE,2025-11-27T01:21:47Z,2025-11-18T14:01:47Z,TRUE,Permanent,106 Victoria Road,,Bristol,Bristol,NW9 8QA,United Kingdom,106 Victoria Road  Bristol Bristol NW9 8QA,"106 Victoria Road, Bristol, Bristol, NW9 8QA, United Kingdom",ISO,STANDARDIZED,Residential,53.892632,-1.993211,TRUE,UK_PASSPORT,UKP-VCSDSPNNN,United Kingdom,7/1/94,TRUE,Oliver Thomas,7/1/92,,MOBILE
CUST-0295,Ms,Leo,King,3/11/47,Unspecified,United Kingdom,leo.king295@gmail.com,4.47181E+11,Retired,144183.96,BRANCH,FALSE,FALSE,2025-10-26T14:06:47Z,2025-11-13T07:32:47Z,TRUE,Current,35 Church Street,,Liverpool,Merseyside,CR0 6BX,United Kingdom,35 Church Street  Liverpool Merseyside CR0 6BX,"35 Church Street, Liverpool, Merseyside, CR0 6BX, United Kingdom",ISO,STANDARDIZED,Residential,55.329475,-2.023335,TRUE,UK_DL,UKDL-LNBBGV0H,United Kingdom,,TRUE,Leo KingX,3/11/47,"35 Church Street, Liverpool, CR0 6BX",BRANCH
CUST-0296,Ms,Olivia,Baker,7/14/02,Female,India,olivia.baker296@gmail.com,4.47366E+11,Self-Employed,116264.07,API,TRUE,FALSE,2025-10-13T21:56:47Z,2026-01-02T14:14:47Z,TRUE,Current,32 Station Road,,Newcastle upon Tyne,Tyne and Wear,M8 4HH,United Kingdom,32 Station Road  Newcastle upon Tyne Tyne and Wear M8 4HH,"32 Station Road, Newcastle upon Tyne, Tyne and Wear, M8 4HH, United Kingdom",RoyalMail,STANDARDIZED,Residential,54.1059,-0.204352,TRUE,UK_DL,UKDL-2RVV0EFQ,United Kingdom,,TRUE,Olivia Baker,7/14/02,,API
CUST-0297,Mrs,Elijah,Johnson,6/17/40,Prefer-Not-To-Say,Canada,elijah.johnson297@gmail.com,4.47811E+11,Unemployed,13757.28,BRANCH,TRUE,FALSE,2026-01-06T04:01:47Z,2025-12-26T21:36:47Z,TRUE,Correspondence,,Flat 13,Sheffield,South Yorkshire,SW6 2VO,United Kingdom, Flat 13 Sheffield South Yorkshire SW6 2VO,", Sheffield, South Yorkshire, SW6 2VO, United Kingdom",,STANDARDIZED,Residential,56.669507,-0.126838,TRUE,UK_PASSPORT,UKP-5519JN7QS,United Kingdom,6/15/49,TRUE,Elijah Johnson,6/17/40,", Sheffield, SW6 2VO",BRANCH
CUST-0298,,Elijah,Johnson,10/25/83,Prefer-Not-To-Say,Australia,elijah.johnson298@gmail.com,4.47336E+11,Other,66018.69,API,TRUE,FALSE,2025-12-28T21:56:47Z,2026-01-09T14:54:47Z,TRUE,Current,13 London Road,Flat 17,London,Greater London,DN4 9FA,United Kingdom,13 London Road Flat 17 London Greater London DN4 9FA,"13 London Road, London, Greater London, DN4 9FA, United Kingdom",RoyalMail,STANDARDIZED,Residential,55.651274,-2.680015,TRUE,UK_DL,UKDL-7SJ8XYPJ,United Kingdom,,TRUE,Elijah Johnson,10/25/83,"13 London Road, London, DN4 9FA",API
CUST-0299,Mx,Elijah,Walker,12/8/73,Unspecified,United Kingdom,elijah.walker299@gmail.com,4.47981E+11,Self-Employed,124475.99,BRANCH,TRUE,FALSE,2025-12-23T18:07:47Z,2025-12-04T19:44:47Z,TRUE,Correspondence,118 Station Road,Flat 25,Bristol,Bristol,WC7 2XG,United Kingdom,118 Station Road Flat 25 Bristol Bristol WC7 2XG,"118 Station Road, Bristol, Bristol, WC7 2XG, United Kingdom",Custom,STANDARDIZED,Residential,53.639956,-3.957219,TRUE,UK_PASSPORT,UKP-SAW0HJ1VB,United Kingdom,12/6/80,TRUE,Elijah Walker,12/8/73,"118 Station Road, Bristol, WC7 2XG",BRANCH
CUST-0300,,Grace,Smith,8/21/97,Female,Canada,grace.smith300@gmail.com,4.47876E+11,Salaried,19055.16,WEB,TRUE,FALSE,2025-10-24T20:33:47Z,2025-11-20T07:06:47Z,TRUE,Current,65 Station Road,,Edinburgh,City of Edinburgh,CMQBT,United Kingdom,65 Station Road  Edinburgh City of Edinburgh CMQBT,"65 Station Road, Edinburgh, City of Edinburgh, CMQBT, United Kingdom",Custom,STANDARDIZED,Residential,54.382289,-5.216065,TRUE,UK_PASSPORT,UKP-YEDHY6MEF,United Kingdom,8/21/98,TRUE,Grace Smith,8/21/97,"65 Station Road, Edinburgh, CMQBT",WEB
CUST-0301,Mr,Leo,Wilson,10/10/86,Male,Australia,leo.wilson301@gmail.com,4.47976E+11,Other,159336.63,MOBILE,TRUE,FALSE,2025-11-14T00:03:47Z,2026-01-06T03:27:47Z,TRUE,Permanent,113 New Road,,London,Greater London,N2 0WO,United Kingdom,113 New Road  London Greater London N2 0WO,"113 New Road, London, Greater London, N2 0WO, United Kingdom",,STANDARDIZED,Organization,52.881523,-4.589799,TRUE,FOREIGN_PASSPORT,IE-P-EQBZ78QEM,France,10/8/95,TRUE,Leo WilsonX,10/10/86,,MOBILE
CUST-0302,Dr,Grace,Evans,5/28/89,Female,India,grace.evans302@gmail.com,4.47119E+11,Unemployed,8075.57,BRANCH,TRUE,FALSE,2025-10-15T23:26:47Z,2025-11-19T04:30:47Z,TRUE,Current,172 Park Road,,Leeds,West Yorkshire,SE8 9LM,United Kingdom,172 Park Road  Leeds West Yorkshire SE8 9LM,"172 Park Road, Leeds, West Yorkshire, SE8 9LM, United Kingdom",RoyalMail,STANDARDIZED,Residential,54.675133,-3.422903,TRUE,UK_PASSPORT,UKP-S6CG1RSDP,United Kingdom,5/27/92,TRUE,Grace Evans,5/28/89,"172 Park Road, Leeds, SE8 9LM",BRANCH
CUST-0303,,Isla,Wright,10/21/86,Prefer-Not-To-Say,Canada,isla.wright303@gmail.com,4.47982E+11,Other,21712.83,WEB,TRUE,FALSE,2025-12-24T07:27:47Z,2025-12-19T07:54:47Z,TRUE,Permanent,88 Park Road,,Newcastle upon Tyne,Tyne and Wear,CR6 3RH,United Kingdom,88 Park Road  Newcastle upon Tyne Tyne and Wear CR6 3RH,"88 Park Road, Newcastle upon Tyne, Tyne and Wear, CR6 3RH, United Kingdom",RoyalMail,STANDARDIZED,Organization,54.770722,-3.270909,TRUE,UK_DL,UKDL-H34DZ5PZ,United Kingdom,,TRUE,Isla Wright,10/21/86,"88 Park Road, Newcastle upon Tyne, CR6 3RH",WEB
CUST-0304,Mx,Noah,Smith,8/1/71,Female,United Kingdom,noah.smith304@gmail.com,4.47587E+11,Self-Employed,162532.6,BRANCH,TRUE,FALSE,2025-11-28T11:10:47Z,2025-12-09T13:05:47Z,TRUE,Current,19 Main Street,,Sheffield,South Yorkshire,E6 7YT,United Kingdom,19 Main Street  Sheffield South Yorkshire E6 7YT,"19 Main Street, Sheffield, South Yorkshire, E6 7YT, United Kingdom",ISO,STANDARDIZED,Unknown,54.773034,-3.853466,TRUE,UK_PASSPORT,UKP-CO81Q6SIT,United Kingdom,7/30/79,TRUE,Noah Smith,8/1/71,"19 Main Street, Sheffield, E6 7YT",BRANCH
CUST-0305,Mx,Evie,Green,7/17/58,Female,United States,evie.green305@gmail.com,4.47677E+11,Student,12902.92,API,TRUE,FALSE,2025-10-13T22:47:47Z,2025-11-16T06:57:47Z,TRUE,Current,98 Victoria Road,Flat 25,Liverpool,Merseyside,WC7 7TR,United Kingdom,98 Victoria Road Flat 25 Liverpool Merseyside WC7 7TR,"98 Victoria Road, Liverpool, Merseyside, WC7 7TR, United Kingdom",ISO,PARTIAL,Residential,54.02215,-2.444748,TRUE,UK_DL,UKDL-C8U7AZLP,United Kingdom,,TRUE,Evie Green,7/17/58,"98 Victoria Road, Liverpool, WC7 7TR",API
CUST-0306,Mr,Poppy,Green,4/30/64,Unspecified,India,poppy.green306@gmail.com,4.47255E+11,Salaried,73110.14,MOBILE,TRUE,FALSE,2025-10-30T02:07:47Z,2025-12-16T11:52:47Z,TRUE,Permanent,51 Queens Road,,Newcastle upon Tyne,Tyne and Wear,W3 2VR,United Kingdom,51 Queens Road  Newcastle upon Tyne Tyne and Wear W3 2VR,"51 Queens Road, Newcastle upon Tyne, Tyne and Wear, W3 2VR, United Kingdom",RoyalMail,STANDARDIZED,Residential,55.812159,-3.94462,TRUE,UK_DL,UKDL-UL8V4LVY,United Kingdom,,TRUE,Poppy Green,4/30/64,,MOBILE
CUST-0307,Mrs,Ava,Green,10/1/94,Prefer-Not-To-Say,United Kingdom,ava.green307@gmail.com,4.47655E+11,Unemployed,12106.23,WEB,TRUE,FALSE,2025-11-30T21:57:47Z,2025-12-13T04:18:47Z,TRUE,Current,157 High Street,,Edinburgh,City of Edinburgh,WC4 4HA,United Kingdom,157 High Street  Edinburgh City of Edinburgh WC4 4HA,"157 High Street, Edinburgh, City of Edinburgh, WC4 4HA, United Kingdom",,STANDARDIZED,Residential,54.727987,-1.913829,TRUE,UK_DL,UKDL-VPRCFXNZ,United Kingdom,,TRUE,Ava Green,10/1/94,"157 High Street, Edinburgh, WC4 4HA",WEB
CUST-0308,,Leo,Taylor,2/5/44,Non-Binary,France,leo.taylor308@gmail.com,4.47368E+11,Self-Employed,56071.61,MOBILE,TRUE,TRUE,2025-11-14T13:35:47Z,2025-12-13T22:26:47Z,TRUE,Business,198 Victoria Road,Flat 26,Manchester,Greater Manchester,EC2 7MT,United Kingdom,198 Victoria Road Flat 26 Manchester Greater Manchester EC2 7MT,"198 Victoria Road, Manchester, Greater Manchester, EC2 7MT, United Kingdom",Custom,STANDARDIZED,Residential,53.666047,-1.569601,TRUE,UK_DL,UKDL-IV910DU6,United Kingdom,,TRUE,Leo Taylor,2/5/44,"198 Victoria Road, Manchester, EC2 7MT",MOBILE
CUST-0309,Mx,Henry,Young,7/15/58,Male,Ireland,henry.young309@gmail.com,4.47559E+11,Student,21712.13,MOBILE,TRUE,FALSE,2025-10-16T04:33:47Z,2025-12-23T21:37:47Z,TRUE,Current,178 Station Road,Flat 14,Manchester,Greater Manchester,W0 0BE,United Kingdom,178 Station Road Flat 14 Manchester Greater Manchester W0 0BE,"178 Station Road, Manchester, Greater Manchester, W0 0BE, United Kingdom",RoyalMail,STANDARDIZED,Organization,54.53138,-3.875373,TRUE,UK_DL,UKDL-UV4C7N19,United Kingdom,,TRUE,Henry Young,7/15/58,,MOBILE
CUST-0310,,Evie,Young,7/26/84,Male,Ireland,evie.young310@gmail.com,4.47775E+11,Retired,137604.02,WEB,TRUE,FALSE,2025-11-11T18:11:47Z,2025-12-09T05:00:47Z,TRUE,Current,74 Green Lane,Apartment 5,Birmingham,West Midlands,W8 1XE,United Kingdom,74 Green Lane Apartment 5 Birmingham West Midlands W8 1XE,"74 Green Lane, Birmingham, West Midlands, W8 1XE, United Kingdom",Custom,STANDARDIZED,Residential,51.002488,0.388169,TRUE,UK_PASSPORT,UKP-0Q5KN93WB,United Kingdom,7/24/93,TRUE,Evie Young,7/26/84,"74 Green Lane, Birmingham, W8 1XE",WEB
CUST-0311,Ms,Oliver,Davies,4/3/76,Female,India,oliver.davies311@gmail.com,4.47905E+11,Salaried,70783.26,MOBILE,TRUE,FALSE,2025-11-02T03:04:47Z,2025-12-27T02:17:47Z,TRUE,Current,187 Church Street,Flat 4,Sheffield,South Yorkshire,NW2 7DU,United Kingdom,187 Church Street Flat 4 Sheffield South Yorkshire NW2 7DU,"187 Church Street, Sheffield, South Yorkshire, NW2 7DU, United Kingdom",Custom,STANDARDIZED,Residential,51.388248,0.010482,TRUE,UK_DL,UKDL-N0KG1UET,United Kingdom,,TRUE,Oliver Davies,4/3/76,"187 Church Street, Sheffield, NW2 7DU",MOBILE
CUST-0312,,James,Wright,4/16/74,Male,France,james.wright312@gmail.com,4.47326E+11,Self-Employed,97433.05,API,TRUE,FALSE,2025-11-22T06:07:47Z,2025-12-07T01:33:47Z,TRUE,Current,199 London Road,Flat 16,Glasgow,Glasgow City,W7 9SO,United Kingdom,199 London Road Flat 16 Glasgow Glasgow City W7 9SO,"199 London Road, Glasgow, Glasgow City, W7 9SO, United Kingdom",,STANDARDIZED,Residential,51.134627,-3.182232,TRUE,UK_DL,UKDL-97PIJBGI,United Kingdom,,TRUE,James Wright,4/16/74,,API
CUST-0313,Mx,Henry,King,12/15/44,Male,India,henry.king313@gmail.com,4.47536E+11,Salaried,144189.06,MOBILE,TRUE,FALSE,2025-12-17T07:48:47Z,2025-12-05T17:47:47Z,TRUE,Current,52 High Street,,London,Greater London,CR6 1SZ,United Kingdom,52 High Street  London Greater London CR6 1SZ,"52 High Street, London, Greater London, CR6 1SZ, United Kingdom",ISO,STANDARDIZED,Residential,55.846289,-4.358967,TRUE,UK_PASSPORT,UKP-WBFTM4R6M,United Kingdom,12/15/47,TRUE,Henry King,12/15/44,"52 High Street, London, CR6 1SZ",MOBILE
CUST-0314,,Sophia,Taylor,3/14/57,Female,United States,sophia.taylor314@gmail.com,4.47767E+11,Salaried,65565.18,MOBILE,TRUE,FALSE,2025-12-06T01:58:47Z,2026-01-05T04:54:47Z,TRUE,Permanent,104 Queens Road,Apartment 9,Manchester,Greater Manchester,SW1 9XB,United Kingdom,104 Queens Road Apartment 9 Manchester Greater Manchester SW1 9XB,"104 Queens Road, Manchester, Greater Manchester, SW1 9XB, United Kingdom",ISO,STANDARDIZED,Residential,56.478715,-0.180336,TRUE,UK_DL,UKDL-VN8AL3T7,United Kingdom,,TRUE,Sophia Taylor,3/14/57,,MOBILE
CUST-0315,Dr,Mia,Davies,5/25/36,Prefer-Not-To-Say,France,mia.davies315@gmail.com,4.47946E+11,Student,13742.37,API,TRUE,FALSE,2026-01-04T17:33:47Z,2026-01-03T19:37:47Z,TRUE,Current,190 Station Road,Flat 24,Bristol,Bristol,CR9 9LE,United Kingdom,190 Station Road Flat 24 Bristol Bristol CR9 9LE,"190 Station Road, Bristol, Bristol, CR9 9LE, United Kingdom",ISO,STANDARDIZED,Residential,55.434541,-3.897957,TRUE,UK_DL,UKDL-INBQEJBJ,United Kingdom,,FALSE,Mia Davies,5/25/36,"190 Station Road, Bristol, CR9 9LE",API
CUST-0316,,Isla,Young,5/1/92,Non-Binary,Australia,isla.young316@gmail.com,4.47691E+11,Unemployed,1622.06,API,TRUE,FALSE,2025-12-09T16:13:47Z,2025-12-15T07:53:47Z,TRUE,Current,82 Green Lane,Flat 9,Manchester,Greater Manchester,CR4 0HB,United Kingdom,82 Green Lane Flat 9 Manchester Greater Manchester CR4 0HB,"82 Green Lane, Manchester, Greater Manchester, CR4 0HB, United Kingdom",,PARTIAL,Residential,52.83878,-2.025291,TRUE,UK_PASSPORT,UKP-WXS1LPQ4G,United Kingdom,4/29/01,TRUE,Isla Young,5/1/92,"82 Green Lane, Manchester, CR4 0HB",API
CUST-0317,Mr,Poppy,Brown,5/15/75,Non-Binary,Germany,poppy.brown317@gmail.com,4.47727E+11,Student,24249.23,MOBILE,TRUE,FALSE,2025-11-03T13:57:47Z,2025-11-28T19:51:47Z,TRUE,Current,28 New Road,Flat 5,Edinburgh,City of Edinburgh,M5 0OC,United Kingdom,28 New Road Flat 5 Edinburgh City of Edinburgh M5 0OC,"28 New Road, Edinburgh, City of Edinburgh, M5 0OC, United Kingdom",Custom,STANDARDIZED,Residential,51.725521,-2.266377,TRUE,UK_DL,UKDL-MZLHMBB1,United Kingdom,,TRUE,Poppy Brown,5/15/75,"28 New Road, Edinburgh, M5 0OC",MOBILE
CUST-0318,Mx,Grace,Baker,7/13/44,Unspecified,Ireland,grace.baker318@gmail.com,4.47627E+11,Retired,125978.92,WEB,TRUE,FALSE,2025-10-13T05:44:47Z,2025-12-22T02:06:47Z,TRUE,Current,17 London Road,Apartment 16,Edinburgh,City of Edinburgh,TTQBZ,United Kingdom,17 London Road Apartment 16 Edinburgh City of Edinburgh TTQBZ,"17 London Road, Edinburgh, City of Edinburgh, TTQBZ, United Kingdom",RoyalMail,STANDARDIZED,Residential,52.312322,-1.374801,TRUE,FOREIGN_PASSPORT,FR-P-QP89ERAUP,France,7/13/46,TRUE,Grace Baker,7/13/44,"17 London Road, Edinburgh, TTQBZ",WEB
CUST-0319,Mr,Ava,Young,2/29/04,Unspecified,Ireland,ava.young319@gmail.com,4.47698E+11,Retired,148736.17,BRANCH,TRUE,FALSE,2025-11-03T02:07:47Z,2026-01-05T04:56:47Z,TRUE,Current,74 New Road,,Leeds,West Yorkshire,E4 3HF,United Kingdom,74 New Road  Leeds West Yorkshire E4 3HF,"74 New Road, Leeds, West Yorkshire, E4 3HF, United Kingdom",ISO,STANDARDIZED,Residential,54.822189,-1.892283,TRUE,UK_PASSPORT,UKP-QK1IBN3D6,United Kingdom,2/28/08,TRUE,Ava Young,2/29/04,,BRANCH
CUST-0320,Dr,Arthur,Adams,10/17/84,Unspecified,United States,arthur.adams320@gmail.com,4.47899E+11,Unemployed,18436.14,API,TRUE,FALSE,2026-01-05T17:41:47Z,2025-12-11T21:03:47Z,TRUE,Permanent,129 Park Road,,London,Greater London,WC8 0CR,United Kingdom,129 Park Road  London Greater London WC8 0CR,"129 Park Road, London, Greater London, WC8 0CR, United Kingdom",,STANDARDIZED,PO_Box,50.967685,-0.195171,TRUE,UK_PASSPORT,UKP-26X2A8LDB,United Kingdom,10/17/86,TRUE,Arthur Adams,10/17/84,"129 Park Road, London, WC8 0CR",API
